t_s,drone_id,lat,lon,heading_deg,speed_kn,kf_std_m,is_lost
4031.49,6,54.4449247,18.8759386,176.1,16.1,0.84,0
4031.49,7,54.4389643,18.8785733,268.3,13.9,0.84,0
4031.49,8,54.4620807,18.8574696,356.5,14.0,0.84,0
4032.49,0,54.4492426,18.8566400,0.3,15.4,0.84,0
4032.49,1,54.4447497,18.8703761,318.8,16.0,0.84,0
4032.49,2,54.4468258,18.8706741,164.1,16.9,0.84,0
4032.49,3,54.4390302,18.8630393,271.3,17.6,0.84,0
4032.49,4,54.4627215,18.8629701,312.7,14.5,0.84,0
4032.49,5,54.4394979,18.8904969,250.3,9.1,0.84,0
4032.49,6,54.4448941,18.8759334,176.5,19.0,0.84,0
4032.49,7,54.4389680,18.8785361,269.5,15.1,0.84,0
4032.49,8,54.4621025,18.8574692,357.6,15.2,0.84,0
4033.59,0,54.4492666,18.8566397,6.2,18.3,0.84,0
4033.59,1,54.4447696,18.8703678,321.5,14.8,0.84,0
4033.59,2,54.4468011,18.8706931,165.5,19.0,0.84,0
4033.59,3,54.4390284,18.8629922,270.0,14.9,0.84,0
4033.59,4,54.4627176,18.8629329,311.2,14.7,0.84,0
4033.59,5,54.4394797,18.8904730,256.4,10.2,0.84,0
4033.59,6,54.4448670,18.8759506,179.7,19.5,0.84,0
4033.59,7,54.4389689,18.8784809,269.9,18.1,0.84,0
4033.59,8,54.4621334,18.8574714,355.3,18.2,0.84,0
4034.69,0,54.4492827,18.8566453,5.2,19.6,0.84,0
4034.69,1,54.4447942,18.8703482,320.4,15.9,0.84,0
4034.69,2,54.4467939,18.8707182,165.6,18.3,0.84,0
4034.69,3,54.4390121,18.8629545,267.4,14.4,0.84,0
4034.69,4,54.4627437,18.8629080,312.6,17.7,0.84,0
4034.69,5,54.4394757,18.8904641,261.4,10.0,0.84,0
4034.69,6,54.4448470,18.8759567,178.2,16.8,0.84,0
4034.69,7,54.4389561,18.8784365,271.1,20.1,0.84,0
4034.69,8,54.4621602,18.8574692,355.3,19.7,0.84,0
4035.78,0,54.4493170,18.8566449,4.8,17.6,0.84,0
4035.78,1,54.4448216,18.8703203,319.1,17.8,0.84,0
4035.78,2,54.4467611,18.8707344,165.3,15.5,0.84,0
4035.78,3,54.4390143,18.8628965,268.2,17.1,0.84,0
4035.78,4,54.4627619,18.8628682,312.4,20.2,0.84,0
4035.78,5,54.4394664,18.8904635,264.7,9.3,0.84,0
4035.78,6,54.4448192,18.8759650,176.7,14.2,0.84,0
4035.78,7,54.4389621,18.8783994,269.8,18.4,0.84,0
4035.78,8,54.4621843,18.8574655,355.7,17.9,0.84,0
4036.78,0,54.4493407,18.8566419,5.8,14.9,0.84,0
4036.78,1,54.4448293,18.8702985,315.3,18.3,0.84,0
4036.78,2,54.4467417,18.8707592,164.9,14.0,0.84,0
4036.78,3,54.4390123,18.8628472,267.3,19.7,0.84,0
4036.78,4,54.4627859,18.8628146,302.1,16.5,0.84,0
4036.78,5,54.4394622,18.8904487,271.3,9.1,0.84,0
4036.78,6,54.4447851,18.8759678,178.0,14.8,0.84,0
4036.78,7,54.4389670,18.8783444,271.1,15.6,0.84,0
4036.78,8,54.4622079,18.8574419,352.7,15.2,0.84,0
4037.79,0,54.4493598,18.8566509,3.7,14.5,0.84,0
4037.79,1,54.4448494,18.8702497,313.2,16.7,0.84,0
4037.79,2,54.4467142,18.8707748,167.6,15.7,0.84,0
4037.79,3,54.4390225,18.8627996,266.4,19.2,0.84,0
4037.79,4,54.4627929,18.8627805,296.7,13.7,0.84,0
4037.79,5,54.4394481,18.8904237,280.6,9.8,0.84,0
4037.79,6,54.4447717,18.8759752,178.3,17.9,0.84,0
4037.79,7,54.4389610,18.8783104,270.2,14.4,0.84,0
4037.79,8,54.4622283,18.8574385,354.6,14.3,0.84,0
4038.79,0,54.4493900,18.8566508,3.7,17.2,0.84,0
4038.79,1,54.4448687,18.8702291,316.5,15.1,0.84,0
4038.79,2,54.4467061,18.8707865,167.6,18.6,0.84,0
4038.79,3,54.4390170,18.8627396,267.7,16.1,0.84,0
4038.79,4,54.4628087,18.8627474,289.3,12.7,0.84,0
4038.79,5,54.4394416,18.8903890,286.8,11.0,0.84,0
4038.79,6,54.4447342,18.8759797,178.0,20.1,0.84,0
4038.79,7,54.4389579,18.8782734,267.2,16.4,0.84,0
4038.79,8,54.4622508,18.8574558,353.2,16.7,0.84,0
4039.79,0,54.4494221,18.8566701,4.4,19.9,0.84,0
4039.79,1,54.4448890,18.8702155,318.9,15.5,0.84,0
4039.79,2,54.4466674,18.8708059,169.5,19.6,0.84,0
4039.79,3,54.4390165,18.8626953,266.6,13.8,0.84,0
4039.79,4,54.4628205,18.8627168,285.6,15.1,0.84,0
4039.79,5,54.4394439,18.8903488,295.4,12.1,0.84,0
4039.79,6,54.4447008,18.8759948,176.9,18.7,0.84,0
4039.79,7,54.4389619,18.8782096,269.0,19.2,0.84,0
4039.79,8,54.4622765,18.8574360,353.2,19.5,0.84,0
4040.79,0,54.4494486,18.8566671,0.3,19.3,0.84,0
4040.79,1,54.4449186,18.8701860,316.1,17.6,0.84,0
4040.79,2,54.4466540,18.8708354,167.3,17.2,0.84,0
4040.79,3,54.4390191,18.8626592,272.6,15.2,0.84,0
4040.79,4,54.4628263,18.8626972,280.9,17.7,0.84,0
4040.79,5,54.4394513,18.8903542,302.5,12.2,0.84,0
4040.79,6,54.4446794,18.8759762,180.8,15.8,0.84,0
4040.79,7,54.4389656,18.8781634,272.5,19.4,0.84,0
4040.79,8,54.4623069,18.8574314,354.5,19.5,0.84,0
4041.89,0,54.4494712,18.8566693,3.7,16.3,0.84,0
4041.89,1,54.4449423,18.8701706,316.0,18.6,0.84,0
4041.89,2,54.4466280,18.8708657,166.5,14.5,0.84,0
4041.89,3,54.4390201,18.8626143,271.7,18.3,0.84,0
4041.89,4,54.4628528,18.8626123,278.5,17.6,0.84,0
4041.89,5,54.4394541,18.8902905,314.6,12.1,0.84,0
4041.89,6,54.4446210,18.8759925,177.6,15.7,0.84,0
4041.89,7,54.4389564,18.8780855,269.5,14.0,0.84,0
4041.89,8,54.4623619,18.8574039,354.7,13.9,0.84,0
4042.89,0,54.4494952,18.8566668,4.8,13.7,0.84,0
4042.89,1,54.4449604,18.8701155,314.6,17.4,0.84,0
4042.89,2,54.4466066,18.8708745,167.4,14.3,0.84,0
4042.89,3,54.4390138,18.8625687,269.6,19.7,0.84,0
4042.89,4,54.4628573,18.8625823,278.2,15.2,0.84,0
4042.89,5,54.4394520,18.8902648,316.4,12.5,0.84,0
4042.89,6,54.4446041,18.8759909,176.5,18.6,0.84,0
4042.89,7,54.4389524,18.8780336,268.7,14.9,0.84,0
4042.89,8,54.4623836,18.8574264,355.2,14.8,0.84,0
4043.89,0,54.4495350,18.8566653,3.5,15.1,0.84,0
4043.89,1,54.4449755,18.8700828,317.4,15.3,0.84,0
4043.89,2,54.4465824,18.8708902,164.5,17.1,0.84,0
4043.89,3,54.4390085,18.8625262,266.5,17.7,0.84,0
4043.89,4,54.4628756,18.8625523,280.2,14.9,0.84,0
4043.89,5,54.4394594,18.8902420,323.0,13.5,0.84,0
4043.89,6,54.4445792,18.8759856,179.6,19.8,0.84,0
4043.89,7,54.4389558,18.8779969,272.6,18.0,0.84,0
4043.89,8,54.4624103,18.8574173,355.6,18.0,0.84,0
4044.90,0,54.4495460,18.8566827,0.7,18.2,0.84,0
4044.90,1,54.4450005,18.8700583,313.5,14.9,0.84,0
4044.90,2,54.4465573,18.8709045,170.0,19.8,0.84,0
4044.90,3,54.4390118,18.8624879,267.5,14.9,0.84,0
4044.90,4,54.4628870,18.8625044,278.3,17.0,0.84,0
4044.90,5,54.4394663,18.8902199,330.7,14.1,0.84,0
4044.90,6,54.4445516,18.8759907,179.1,17.4,0.84,0
4044.90,7,54.4389498,18.8779391,271.5,20.1,0.84,0
4044.90,8,54.4624330,18.8574161,355.6,20.2,0.84,0
4045.90,0,54.4495723,18.8566900,5.7,20.2,0.84,0
4045.90,1,54.4450263,18.8700399,313.3,16.6,0.84,0
4045.90,2,54.4465183,18.8709147,169.5,18.7,0.84,0
4045.90,3,54.4390124,18.8624429,266.9,14.3,0.84,0
4045.90,4,54.4628975,18.8624600,276.5,19.1,0.84,0
4045.90,5,54.4394769,18.8901828,337.6,14.1,0.84,0
4045.90,6,54.4445255,18.8759941,181.0,14.8,0.84,0
4045.90,7,54.4389536,18.8778878,266.7,18.4,0.84,0
4045.90,8,54.4624620,18.8574091,351.5,18.6,0.84,0
4046.91,0,54.4496079,18.8566906,4.0,18.2,0.84,0
4046.91,1,54.4450491,18.8700128,313.5,18.8,0.84,0
4046.91,2,54.4464915,18.8709122,172.2,15.8,0.84,0
4046.91,3,54.4390051,18.8623838,267.9,16.9,0.84,0
4046.91,4,54.4629078,18.8624244,278.5,18.6,0.84,0
4046.91,5,54.4394817,18.8901589,342.1,14.1,0.84,0
4046.91,6,54.4444945,18.8759920,182.2,14.7,0.84,0
4046.91,7,54.4389514,18.8778484,266.7,15.5,0.84,0
4046.91,8,54.4624934,18.8574054,353.2,15.6,0.84,0
4048.00,0,54.4496530,18.8566972,3.5,14.3,0.84,0
4048.00,1,54.4450901,18.8699451,313.0,16.3,0.84,0
4048.00,2,54.4464521,18.8709323,167.7,15.0,0.84,0
4048.00,3,54.4389916,18.8622956,268.4,19.3,0.84,0
4048.00,4,54.4629094,18.8623660,275.1,16.1,0.84,0
4048.00,5,54.4394935,18.8901177,347.1,14.5,0.84,0
4048.00,6,54.4444582,18.8759918,177.2,17.4,0.84,0
4048.00,7,54.4389592,18.8778053,268.9,14.0,0.84,0
4048.00,8,54.4625230,18.8574120,354.3,13.9,0.84,0
4049.01,0,54.4496800,18.8567097,358.3,16.4,0.84,0
4049.01,1,54.4451005,18.8699255,312.6,14.0,0.84,0
4049.01,2,54.4464253,18.8709350,171.0,18.1,0.84,0
4049.01,3,54.4389961,18.8622577,267.6,16.4,0.84,0
4049.01,4,54.4629204,18.8623487,278.1,14.4,0.84,0
4049.01,5,54.4395112,18.8900998,348.3,15.4,0.84,0
4049.01,6,54.4444349,18.8760017,176.4,19.6,0.84,0
4049.01,7,54.4389530,18.8777755,271.1,15.8,0.84,0
4049.01,8,54.4625435,18.8574070,342.3,10.6,0.84,0
4050.01,0,54.4497094,18.8567012,359.6,19.3,0.84,0
4050.01,1,54.4451227,18.8699041,316.3,15.0,0.84,0
4050.01,2,54.4464068,18.8709529,168.7,19.9,0.84,0
4050.01,3,54.4389979,18.8622167,267.9,13.8,0.84,0
4050.01,4,54.4629266,18.8623137,279.8,15.7,0.84,0
4050.01,5,54.4395220,18.8900770,351.0,16.0,0.84,0
4050.01,6,54.4444034,18.8760044,176.0,18.6,0.84,0
4050.01,7,54.4389505,18.8777327,271.1,18.8,0.84,0
4050.01,8,54.4625575,18.8573977,337.0,8.4,0.84,0
4051.02,0,54.4497369,18.8566998,6.0,19.2,0.84,0
4051.02,1,54.4451455,18.8698673,311.5,18.0,0.84,0
4051.02,2,54.4463724,18.8709711,166.5,17.6,0.84,0
4051.02,3,54.4389940,18.8621733,266.5,14.9,0.84,0
4051.02,4,54.4629359,18.8622590,275.7,18.6,0.84,0
4051.02,5,54.4395473,18.8900528,358.7,15.9,0.84,0
4051.02,6,54.4443805,18.8759883,178.9,15.7,0.84,0
4051.02,7,54.4389491,18.8776776,270.2,19.8,0.84,0
4051.02,8,54.4625768,18.8573987,333.1,6.8,0.84,0
4052.02,0,54.4497556,18.8567157,4.9,16.2,0.84,0
4052.02,1,54.4451544,18.8698400,309.7,19.3,0.84,0
4052.02,2,54.4463536,18.8709776,164.7,14.8,0.84,0
4052.02,3,54.4389878,18.8621223,270.2,17.9,0.84,0
4052.02,4,54.4629406,18.8621926,274.3,19.5,0.84,0
4052.02,5,54.4395627,18.8900284,358.9,15.3,0.84,0
4052.02,6,54.4443607,18.8759790,179.8,13.9,0.84,0
4052.02,7,54.4389526,18.8776376,268.1,17.4,0.84,0
4052.02,8,54.4625861,18.8573921,331.4,5.7,0.84,0
4053.02,0,54.4497821,18.8567073,5.5,13.7,0.84,0
4053.02,1,54.4451784,18.8698144,311.5,17.5,0.84,0
4053.02,2,54.4463245,18.8709972,167.4,14.1,0.84,0
4053.02,3,54.4389853,18.8620853,269.1,19.9,0.84,0
4053.02,4,54.4629410,18.8621522,275.0,17.2,0.84,0
4053.02,5,54.4395846,18.8900200,0.4,15.6,0.84,0
4053.02,6,54.4443354,18.8760009,180.2,15.8,0.84,0
4053.02,7,54.4389559,18.8775886,270.7,14.7,0.84,0
4053.02,8,54.4625962,18.8573982,326.1,6.3,0.84,0
4054.02,0,54.4498117,18.8567117,5.7,15.1,0.84,0
4054.02,1,54.4451829,18.8697806,312.7,14.8,0.84,0
4054.02,2,54.4463015,18.8710000,166.5,16.3,0.84,0
4054.02,3,54.4389804,18.8620281,268.8,18.5,0.84,0
4054.02,4,54.4629428,18.8620987,274.4,14.5,0.84,0
4054.02,5,54.4396108,18.8900031,1.6,16.6,0.84,0
4054.02,6,54.4443077,18.8759967,179.9,18.7,0.84,0
4054.02,7,54.4389610,18.8775413,270.7,14.5,0.84,0
4054.02,8,54.4626143,18.8573927,322.0,8.0,0.84,0
4055.03,0,54.4498393,18.8567070,1.0,18.1,0.84,0
4055.03,1,54.4452019,18.8697545,311.9,14.3,0.84,0
4055.03,2,54.4462851,18.8710042,165.8,19.1,0.84,0
4055.03,3,54.4389753,18.8619806,269.8,15.7,0.84,0
4055.03,4,54.4629557,18.8620642,274.7,14.6,0.84,0
4055.03,5,54.4396244,18.8899891,4.9,17.1,0.84,0
4055.03,6,54.4442816,18.8760052,182.2,19.7,0.84,0
4055.03,7,54.4389569,18.8775051,269.6,17.5,0.84,0
4055.03,8,54.4626177,18.8573845,316.6,9.3,0.84,0
4056.03,0,54.4498655,18.8567220,1.9,19.9,0.84,0
4056.03,1,54.4452244,18.8697134,312.1,16.7,0.84,0
4056.03,2,54.4462510,18.8709997,167.9,19.1,0.84,0
4056.03,3,54.4389708,18.8619449,267.3,14.3,0.84,0
4056.03,4,54.4629590,18.8620295,274.7,17.7,0.84,0
4056.03,5,54.4396478,18.8899797,1.0,16.7,0.84,0
4056.03,6,54.4442478,18.8760059,179.6,17.5,0.84,0
4056.03,7,54.4389601,18.8774528,266.4,20.1,0.84,0
4056.03,8,54.4626212,18.8573734,307.3,8.9,0.84,0
4057.04,0,54.4498977,18.8567198,2.5,18.1,0.84,0
4057.04,1,54.4452371,18.8696755,307.2,19.4,0.84,0
4057.04,2,54.4462249,18.8710183,169.7,16.2,0.84,0
4057.04,3,54.4389762,18.8619028,269.1,16.2,0.84,0
4057.04,4,54.4629669,18.8619770,277.4,20.2,0.84,0
4057.04,5,54.4396736,18.8899691,5.1,16.0,0.84,0
4057.04,6,54.4442250,18.8759897,181.3,14.8,0.84,0
4057.04,7,54.4389600,18.8773824,266.5,19.2,0.84,0
4057.04,8,54.4626411,18.8573530,303.8,7.9,0.84,0
4058.04,0,54.4499251,18.8567110,5.3,15.3,0.84,0
4058.04,1,54.4452535,18.8696598,307.6,18.9,0.84,0
4058.04,2,54.4461952,18.8710261,166.1,13.7,0.84,0
4058.04,3,54.4389770,18.8618530,271.3,19.0,0.84,0
4058.04,4,54.4629700,18.8619504,276.7,18.9,0.84,0
4058.04,5,54.4396877,18.8899546,3.7,15.6,0.84,0
4058.04,6,54.4442050,18.8759880,180.4,14.7,0.84,0
4058.04,7,54.4389538,18.8773450,270.0,16.2,0.84,0
4058.04,8,54.4626489,18.8573333,300.1,7.9,0.84,0
4059.14,0,54.4499480,18.8567200,4.9,14.3,0.84,0
4059.14,1,54.4452753,18.8696186,307.9,16.0,0.84,0
4059.14,2,54.4461723,18.8710315,163.1,14.3,0.84,0
4059.14,3,54.4389891,18.8618048,270.2,19.6,0.84,0
4059.14,4,54.4629770,18.8618973,278.3,15.9,0.84,0
4059.14,5,54.4397183,18.8899633,7.1,16.4,0.84,0
4059.14,6,54.4441834,18.8759851,182.4,17.4,0.84,0
4059.14,7,54.4389568,18.8773032,271.6,13.6,0.84,0
4059.14,8,54.4626647,18.8573317,297.6,9.0,0.84,0
4060.14,0,54.4499727,18.8567264,2.7,16.5,0.84,0
4060.14,1,54.4452938,18.8695952,306.6,13.5,0.84,0
4060.14,2,54.4461463,18.8710473,164.3,17.5,0.84,0
4060.14,3,54.4389922,18.8617563,269.5,16.9,0.84,0
4060.14,4,54.4629781,18.8618501,278.9,14.0,0.84,0
4060.14,5,54.4397434,18.8899493,6.4,17.3,0.84,0
4060.14,6,54.4441516,18.8759947,179.8,19.9,0.84,0
4060.14,7,54.4389530,18.8772568,269.9,15.1,0.84,0
4060.14,8,54.4626832,18.8573223,284.7,10.2,0.84,0
4061.24,0,54.4499934,18.8567361,3.4,19.3,0.84,0
4061.24,1,54.4453032,18.8695639,311.2,14.8,0.84,0
4061.24,2,54.4461311,18.8710627,166.1,19.7,0.84,0
4061.24,3,54.4389931,18.8617250,268.0,14.3,0.84,0
4061.24,4,54.4629852,18.8618122,276.7,15.4,0.84,0
4061.24,5,54.4397622,18.8899425,9.4,17.5,0.84,0
4061.24,6,54.4441281,18.8759928,177.6,18.8,0.84,0
4061.24,7,54.4389501,18.8772239,269.8,18.1,0.84,0
4061.24,8,54.4626736,18.8573159,277.5,10.2,0.84,0
4062.24,0,54.4500187,18.8567419,1.1,19.5,0.84,0
4062.24,1,54.4453286,18.8695367,312.8,17.9,0.84,0
4062.24,2,54.4461034,18.8710633,162.6,18.2,0.84,0
4062.24,3,54.4389912,18.8616788,268.1,14.9,0.84,0
4062.24,4,54.4629922,18.8617769,278.3,18.3,0.84,0
4062.24,5,54.4397937,18.8899409,9.0,16.6,0.84,0
4062.24,6,54.4441020,18.8759917,180.4,15.8,0.84,0
4062.24,7,54.4389621,18.8771731,270.6,20.2,0.84,0
4062.24,8,54.4626788,18.8572946,272.4,10.1,0.84,0
4063.25,0,54.4500454,18.8567423,3.0,16.7,0.84,0
4063.25,1,54.4453459,18.8694818,312.0,19.8,0.84,0
4063.25,2,54.4460802,18.8710864,164.9,15.4,0.84,0
4063.25,3,54.4389897,18.8616253,269.2,17.9,0.84,0
4063.25,4,54.4629911,18.8617432,277.9,19.8,0.84,0
4063.25,5,54.4398207,18.8899508,12.1,16.0,0.84,0
4063.25,6,54.4440667,18.8760041,177.7,14.0,0.84,0
4063.25,7,54.4389585,18.8771198,270.2,18.6,0.84,0
4063.25,8,54.4626941,18.8572724,270.0,10.5,0.84,0
4064.34,0,54.4500621,18.8567394,3.7,14.2,0.84,0
4064.34,1,54.4453614,18.8694475,311.1,17.7,0.84,0
4064.34,2,54.4460486,18.8711103,165.4,13.7,0.84,0
4064.34,3,54.4389905,18.8615889,268.4,20.1,0.84,0
4064.34,4,54.4629914,18.8616943,275.3,17.7,0.84,0
4064.34,5,54.4398394,18.8899368,11.6,16.3,0.84,0
4064.34,6,54.4440429,18.8759799,181.0,15.7,0.84,0
4064.34,7,54.4389616,18.8770721,270.2,15.7,0.84,0
4064.34,8,54.4627047,18.8572459,260.0,11.2,0.84,0
4065.34,0,54.4500872,18.8567339,4.3,15.0,0.84,0
4065.34,1,54.4453865,18.8694230,309.7,14.9,0.84,0
4065.34,2,54.4460213,18.8711136,164.6,15.5,0.84,0
4065.34,3,54.4389903,18.8615287,268.2,18.6,0.84,0
4065.34,4,54.4629968,18.8616297,278.5,14.9,0.84,0
4065.34,5,54.4398719,18.8899283,7.9,17.6,0.84,0
4065.34,6,54.4440111,18.8760058,178.3,18.7,0.84,0
4065.34,7,54.4389674,18.8770362,267.9,14.2,0.84,0
4065.34,8,54.4627213,18.8572253,255.2,11.6,0.84,0
4066.34,0,54.4501143,18.8567423,359.1,18.0,0.84,0
4066.34,1,54.4453999,18.8693935,308.1,14.1,0.84,0
4066.34,2,54.4460004,18.8711235,166.1,18.4,0.84,0
4066.34,3,54.4389860,18.8614844,268.2,15.8,0.84,0
4066.34,4,54.4630026,18.8615679,277.8,14.5,0.84,0
4066.34,5,54.4398986,18.8899384,7.6,18.2,0.84,0
4066.34,6,54.4439842,18.8760023,178.6,19.8,0.84,0
4066.34,7,54.4389713,18.8770020,269.0,16.0,0.84,0
4066.34,8,54.4627095,18.8572007,248.2,12.0,0.84,0
4067.35,0,54.4501421,18.8567419,2.6,20.1,0.84,0
4067.35,1,54.4454129,18.8693586,309.1,16.5,0.84,0
4067.35,2,54.4459797,18.8711377,170.5,19.2,0.84,0
4067.35,3,54.4389782,18.8614482,271.4,14.2,0.84,0
4067.35,4,54.4630005,18.8615322,276.5,17.0,0.84,0
4067.35,5,54.4399239,18.8899443,6.9,17.1,0.84,0
4067.35,6,54.4439701,18.8759918,176.7,17.5,0.84,0
4067.35,7,54.4389640,18.8769519,267.0,18.9,0.84,0
4067.35,8,54.4627169,18.8571848,241.3,12.1,0.84,0
4068.44,0,54.4501781,18.8567575,3.3,18.1,0.84,0
4068.44,1,54.4454199,18.8693147,308.8,19.3,0.84,0
4068.44,2,54.4459604,18.8711473,168.2,16.8,0.84,0
4068.44,3,54.4389887,18.8613970,268.8,16.0,0.84,0
4068.44,4,54.4629960,18.8614814,274.2,19.5,0.84,0
4068.44,5,54.4399498,18.8899430,10.8,15.3,0.84,0
4068.44,6,54.4439460,18.8759955,181.2,14.7,0.84,0
4068.44,7,54.4389626,18.8768934,269.2,19.6,0.84,0
4068.44,8,54.4627114,18.8571630,232.8,12.4,0.84,0
4069.44,0,54.4502026,18.8567533,2.8,15.4,0.84,0
4069.44,1,54.4454391,18.8692659,309.1,19.2,0.84,0
4069.44,2,54.4459217,18.8711610,167.8,14.2,0.84,0
4069.44,3,54.4389919,18.8613489,269.6,18.8,0.84,0
4069.44,4,54.4630039,18.8614135,275.1,19.1,0.84,0
4069.44,5,54.4399813,18.8899421,10.7,15.0,0.84,0
4069.44,6,54.4439190,18.8759958,182.8,14.4,0.84,0
4069.44,7,54.4389610,18.8768391,268.3,16.8,0.84,0
4069.44,8,54.4627152,18.8571207,225.9,13.0,0.84,0
4070.53,0,54.4502307,18.8567513,4.1,14.4,0.84,0
4070.53,1,54.4454573,18.8692344,310.5,16.2,0.84,0
4070.53,2,54.4459007,18.8711820,164.2,14.3,0.84,0
4070.53,3,54.4389850,18.8613068,269.1,19.7,0.84,0
4070.53,4,54.4630064,18.8614017,273.9,16.1,0.84,0
4070.53,5,54.4400064,18.8899466,12.1,17.2,0.84,0
4070.53,6,54.4439041,18.8760051,180.0,17.2,0.84,0
4070.53,7,54.4389604,18.8768078,270.0,14.2,0.84,0
4070.53,8,54.4627115,18.8571196,222.4,13.8,0.84,0
4071.63,0,54.4502549,18.8567706,3.0,16.7,0.84,0
4071.63,1,54.4454752,18.8692053,312.3,13.6,0.84,0
4071.63,2,54.4458753,18.8711766,167.8,17.5,0.84,0
4071.63,3,54.4389766,18.8612550,268.3,17.2,0.84,0
4071.63,4,54.4630066,18.8613442,272.3,13.8,0.84,0
4071.63,5,54.4400261,18.8899658,13.1,19.3,0.84,0
4071.63,6,54.4438753,18.8759950,178.2,19.9,0.84,0
4071.63,7,54.4389565,18.8767813,269.9,14.7,0.84,0
4071.63,8,54.4627108,18.8570789,219.6,14.5,0.84,0
4072.72,0,54.4502700,18.8567693,5.0,19.4,0.84,0
4072.72,1,54.4455012,18.8691752,313.1,14.6,0.84,0
4072.72,2,54.4458463,18.8711957,168.3,19.6,0.84,0
4072.72,3,54.4389730,18.8612183,271.0,14.6,0.84,0
4072.72,4,54.4630094,18.8613068,273.3,15.0,0.84,0
4072.72,5,54.4400501,18.8899781,7.8,18.7,0.84,0
4072.72,6,54.4438361,18.8759896,180.1,19.4,0.84,0
4072.72,7,54.4389481,18.8767265,267.4,17.8,0.84,0
4072.72,8,54.4626991,18.8570254,212.7,14.5,0.84,0
4073.82,0,54.4502954,18.8567667,4.2,19.4,0.84,0
4073.82,1,54.4455115,18.8691343,313.3,17.7,0.84,0
4073.82,2,54.4458294,18.8711968,171.5,18.2,0.84,0
4073.82,3,54.4389775,18.8611772,273.8,14.7,0.84,0
4073.82,4,54.4630140,18.8612635,275.1,17.9,0.84,0
4073.82,5,54.4400794,18.8899849,7.4,16.0,0.84,0
4073.82,6,54.4438105,18.8759944,178.9,16.4,0.84,0
4073.82,7,54.4389528,18.8766956,268.1,20.3,0.84,0
4073.82,8,54.4626880,18.8570093,202.3,14.1,0.84,0
4074.82,0,54.4503321,18.8567853,0.7,16.4,0.84,0
4074.82,1,54.4455271,18.8691001,316.0,20.0,0.84,0
4074.82,2,54.4458014,18.8712167,170.1,15.4,0.84,0
4074.82,3,54.4389865,18.8611462,270.6,17.6,0.84,0
4074.82,4,54.4630139,18.8612330,275.7,19.7,0.84,0
4074.82,5,54.4401023,18.8899758,7.0,13.9,0.84,0
4074.82,6,54.4437871,18.8759999,178.5,13.9,0.84,0
4074.82,7,54.4389580,18.8766555,265.8,18.7,0.84,0
4074.82,8,54.4626773,18.8569739,202.9,14.2,0.84,0
4075.83,0,54.4503536,18.8567781,5.6,13.9,0.84,0
4075.83,1,54.4455445,18.8690578,314.1,18.5,0.84,0
4075.83,2,54.4457703,18.8712269,169.3,13.8,0.84,0
4075.83,3,54.4389827,18.8610911,269.2,19.7,0.84,0
4075.83,4,54.4630155,18.8611770,275.8,18.2,0.84,0
4075.83,5,54.4401315,18.8899846,13.1,15.1,0.84,0
4075.83,6,54.4437522,18.8759950,179.0,15.0,0.84,0
4075.83,7,54.4389546,18.8766028,270.4,15.8,0.84,0
4075.83,8,54.4626638,18.8569482,200.7,15.4,0.84,0
4076.92,0,54.4503705,18.8567729,4.2,15.0,0.84,0
4076.92,1,54.4455600,18.8690246,312.2,15.7,0.84,0
4076.92,2,54.4457491,18.8712331,169.8,15.8,0.84,0
4076.92,3,54.4389654,18.8610455,267.1,18.6,0.84,0
4076.92,4,54.4630223,18.8611447,276.9,15.4,0.84,0
4076.92,5,54.4401541,18.8899991,12.0,18.0,0.84,0
4076.92,6,54.4437309,18.8759846,179.5,18.0,0.84,0
4076.92,7,54.4389533,18.8765413,274.5,13.9,0.84,0
4076.92,8,54.4626534,18.8569219,191.7,16.5,0.84,0
4077.93,0,54.4503998,18.8567773,2.1,18.0,0.84,0
4077.93,1,54.4455632,18.8690126,313.9,14.0,0.84,0
4077.93,2,54.4457247,18.8712530,169.8,18.8,0.84,0
4077.93,3,54.4389703,18.8609916,265.3,15.8,0.84,0
4077.93,4,54.4630214,18.8611004,274.9,14.3,0.84,0
4077.93,5,54.4401791,18.8899981,14.3,20.1,0.84,0
4077.93,6,54.4437034,18.8759927,176.8,20.2,0.84,0
4077.93,7,54.4389538,18.8764956,270.6,15.8,0.84,0
4077.93,8,54.4626414,18.8569003,193.9,16.2,0.84,0
4078.93,0,54.4504311,18.8567659,3.1,20.1,0.84,0
4078.93,1,54.4455795,18.8689782,313.7,15.6,0.84,0
4078.93,2,54.4456953,18.8712640,171.3,19.5,0.84,0
4078.93,3,54.4389743,18.8609418,270.0,14.1,0.84,0
4078.93,4,54.4630310,18.8610412,275.0,16.4,0.84,0
4078.93,5,54.4402185,18.8900143,10.5,18.5,0.84,0
4078.93,6,54.4436758,18.8759962,178.8,18.6,0.84,0
4078.93,7,54.4389525,18.8764375,266.5,18.6,0.84,0
4078.93,8,54.4626107,18.8568754,191.4,15.7,0.84,0
4080.04,0,54.4504574,18.8567816,2.0,18.4,0.84,0
4080.04,1,54.4456007,18.8689386,312.2,18.6,0.84,0
4080.04,2,54.4456677,18.8712687,170.5,16.7,0.84,0
4080.04,3,54.4389780,18.8609110,272.0,15.6,0.84,0
4080.04,4,54.4630273,18.8609983,273.0,19.2,0.84,0
4080.04,5,54.4402583,18.8900188,10.1,14.4,0.84,0
