t_s,cell_id,centre_lat,centre_lon,staleness_s
622.5,62,54.4551211,18.8947920,-1.0
622.5,63,54.4578160,18.8572861,-1.0
622.5,64,54.4578160,18.8619743,-1.0
622.5,65,54.4578160,18.8666626,-1.0
622.5,66,54.4578160,18.8713508,-1.0
622.5,67,54.4578160,18.8760390,-1.0
622.5,68,54.4578160,18.8807273,-1.0
622.5,69,54.4578160,18.8854155,-1.0
622.5,70,54.4578160,18.8901037,-1.0
622.5,71,54.4578160,18.8947920,-1.0
622.5,72,54.4605109,18.8572861,-1.0
622.5,73,54.4605109,18.8619743,-1.0
622.5,74,54.4605109,18.8666626,-1.0
622.5,75,54.4605109,18.8713508,-1.0
622.5,76,54.4605109,18.8760390,-1.0
622.5,77,54.4605109,18.8807273,-1.0
622.5,78,54.4605109,18.8854155,-1.0
622.5,79,54.4605109,18.8901037,-1.0
622.5,80,54.4605109,18.8947920,-1.0
622.5,81,54.4632059,18.8572861,-1.0
622.5,82,54.4632059,18.8619743,-1.0
622.5,83,54.4632059,18.8666626,-1.0
622.5,84,54.4632059,18.8713508,-1.0
622.5,85,54.4632059,18.8760390,-1.0
622.5,86,54.4632059,18.8807273,-1.0
622.5,87,54.4632059,18.8854155,-1.0
622.5,88,54.4632059,18.8901037,-1.0
622.5,89,54.4632059,18.8947920,-1.0
632.5,0,54.4389515,18.8572861,-1.0
632.5,1,54.4389515,18.8619743,-1.0
632.5,2,54.4389515,18.8666626,-1.0
632.5,3,54.4389515,18.8713508,-1.0
632.5,4,54.4389515,18.8760390,-1.0
632.5,5,54.4389515,18.8807273,-1.0
632.5,6,54.4389515,18.8854155,-1.0
632.5,7,54.4389515,18.8901037,-1.0
632.5,8,54.4389515,18.8947920,-1.0
632.5,9,54.4416464,18.8572861,-1.0
632.5,10,54.4416464,18.8619743,-1.0
632.5,11,54.4416464,18.8666626,-1.0
632.5,12,54.4416464,18.8713508,-1.0
632.5,13,54.4416464,18.8760390,-1.0
632.5,14,54.4416464,18.8807273,-1.0
632.5,15,54.4416464,18.8854155,-1.0
632.5,16,54.4416464,18.8901037,-1.0
632.5,17,54.4416464,18.8947920,-1.0
632.5,18,54.4443413,18.8572861,-1.0
632.5,19,54.4443413,18.8619743,-1.0
632.5,20,54.4443413,18.8666626,-1.0
632.5,21,54.4443413,18.8713508,-1.0
632.5,22,54.4443413,18.8760390,-1.0
632.5,23,54.4443413,18.8807273,-1.0
632.5,24,54.4443413,18.8854155,-1.0
632.5,25,54.4443413,18.8901037,-1.0
632.5,26,54.4443413,18.8947920,-1.0
632.5,27,54.4470363,18.8572861,-1.0
632.5,28,54.4470363,18.8619743,-1.0
632.5,29,54.4470363,18.8666626,-1.0
632.5,30,54.4470363,18.8713508,-1.0
632.5,31,54.4470363,18.8760390,-1.0
632.5,32,54.4470363,18.8807273,-1.0
632.5,33,54.4470363,18.8854155,-1.0
632.5,34,54.4470363,18.8901037,-1.0
632.5,35,54.4470363,18.8947920,-1.0
632.5,36,54.4497312,18.8572861,-1.0
632.5,37,54.4497312,18.8619743,-1.0
632.5,38,54.4497312,18.8666626,-1.0
632.5,39,54.4497312,18.8713508,-1.0
632.5,40,54.4497312,18.8760390,-1.0
632.5,41,54.4497312,18.8807273,-1.0
632.5,42,54.4497312,18.8854155,-1.0
632.5,43,54.4497312,18.8901037,-1.0
632.5,44,54.4497312,18.8947920,-1.0
632.5,45,54.4524261,18.8572861,-1.0
632.5,46,54.4524261,18.8619743,-1.0
632.5,47,54.4524261,18.8666626,-1.0
632.5,48,54.4524261,18.8713508,-1.0
632.5,49,54.4524261,18.8760390,-1.0
632.5,50,54.4524261,18.8807273,-1.0
632.5,51,54.4524261,18.8854155,-1.0
632.5,52,54.4524261,18.8901037,-1.0
632.5,53,54.4524261,18.8947920,-1.0
632.5,54,54.4551211,18.8572861,-1.0
632.5,55,54.4551211,18.8619743,-1.0
632.5,56,54.4551211,18.8666626,-1.0
632.5,57,54.4551211,18.8713508,-1.0
632.5,58,54.4551211,18.8760390,-1.0
632.5,59,54.4551211,18.8807273,-1.0
632.5,60,54.4551211,18.8854155,-1.0
632.5,61,54.4551211,18.8901037,-1.0
632.5,62,54.4551211,18.8947920,-1.0
632.5,63,54.4578160,18.8572861,-1.0
632.5,64,54.4578160,18.8619743,-1.0
632.5,65,54.4578160,18.8666626,-1.0
632.5,66,54.4578160,18.8713508,-1.0
632.5,67,54.4578160,18.8760390,-1.0
632.5,68,54.4578160,18.8807273,-1.0
632.5,69,54.4578160,18.8854155,-1.0
632.5,70,54.4578160,18.8901037,-1.0
632.5,71,54.4578160,18.8947920,-1.0
632.5,72,54.4605109,18.8572861,-1.0
632.5,73,54.4605109,18.8619743,-1.0
632.5,74,54.4605109,18.8666626,-1.0
632.5,75,54.4605109,18.8713508,-1.0
632.5,76,54.4605109,18.8760390,-1.0
632.5,77,54.4605109,18.8807273,-1.0
632.5,78,54.4605109,18.8854155,-1.0
632.5,79,54.4605109,18.8901037,-1.0
632.5,80,54.4605109,18.8947920,-1.0
632.5,81,54.4632059,18.8572861,-1.0
632.5,82,54.4632059,18.8619743,-1.0
632.5,83,54.4632059,18.8666626,-1.0
632.5,84,54.4632059,18.8713508,-1.0
632.5,85,54.4632059,18.8760390,-1.0
632.5,86,54.4632059,18.8807273,-1.0
632.5,87,54.4632059,18.8854155,-1.0
632.5,88,54.4632059,18.8901037,-1.0
632.5,89,54.4632059,18.8947920,-1.0
642.5,0,54.4389515,18.8572861,-1.0
642.5,1,54.4389515,18.8619743,-1.0
642.5,2,54.4389515,18.8666626,-1.0
642.5,3,54.4389515,18.8713508,-1.0
642.5,4,54.4389515,18.8760390,-1.0
642.5,5,54.4389515,18.8807273,-1.0
642.5,6,54.4389515,18.8854155,-1.0
642.5,7,54.4389515,18.8901037,-1.0
642.5,8,54.4389515,18.8947920,-1.0
642.5,9,54.4416464,18.8572861,-1.0
642.5,10,54.4416464,18.8619743,-1.0
642.5,11,54.4416464,18.8666626,-1.0
642.5,12,54.4416464,18.8713508,-1.0
642.5,13,54.4416464,18.8760390,-1.0
642.5,14,54.4416464,18.8807273,-1.0
642.5,15,54.4416464,18.8854155,-1.0
642.5,16,54.4416464,18.8901037,-1.0
642.5,17,54.4416464,18.8947920,-1.0
642.5,18,54.4443413,18.8572861,-1.0
642.5,19,54.4443413,18.8619743,-1.0
642.5,20,54.4443413,18.8666626,-1.0
642.5,21,54.4443413,18.8713508,-1.0
642.5,22,54.4443413,18.8760390,-1.0
642.5,23,54.4443413,18.8807273,-1.0
642.5,24,54.4443413,18.8854155,-1.0
642.5,25,54.4443413,18.8901037,-1.0
642.5,26,54.4443413,18.8947920,-1.0
642.5,27,54.4470363,18.8572861,-1.0
642.5,28,54.4470363,18.8619743,-1.0
642.5,29,54.4470363,18.8666626,-1.0
642.5,30,54.4470363,18.8713508,-1.0
642.5,31,54.4470363,18.8760390,-1.0
642.5,32,54.4470363,18.8807273,-1.0
642.5,33,54.4470363,18.8854155,-1.0
642.5,34,54.4470363,18.8901037,-1.0
642.5,35,54.4470363,18.8947920,-1.0
642.5,36,54.4497312,18.8572861,-1.0
642.5,37,54.4497312,18.8619743,-1.0
642.5,38,54.4497312,18.8666626,-1.0
642.5,39,54.4497312,18.8713508,-1.0
642.5,40,54.4497312,18.8760390,-1.0
642.5,41,54.4497312,18.8807273,-1.0
642.5,42,54.4497312,18.8854155,-1.0
642.5,43,54.4497312,18.8901037,-1.0
642.5,44,54.4497312,18.8947920,-1.0
642.5,45,54.4524261,18.8572861,-1.0
642.5,46,54.4524261,18.8619743,-1.0
642.5,47,54.4524261,18.8666626,-1.0
642.5,48,54.4524261,18.8713508,-1.0
642.5,49,54.4524261,18.8760390,-1.0
642.5,50,54.4524261,18.8807273,-1.0
642.5,51,54.4524261,18.8854155,-1.0
642.5,52,54.4524261,18.8901037,-1.0
642.5,53,54.4524261,18.8947920,-1.0
642.5,54,54.4551211,18.8572861,-1.0
642.5,55,54.4551211,18.8619743,-1.0
642.5,56,54.4551211,18.8666626,-1.0
642.5,57,54.4551211,18.8713508,-1.0
642.5,58,54.4551211,18.8760390,-1.0
642.5,59,54.4551211,18.8807273,-1.0
642.5,60,54.4551211,18.8854155,-1.0
642.5,61,54.4551211,18.8901037,-1.0
642.5,62,54.4551211,18.8947920,-1.0
642.5,63,54.4578160,18.8572861,-1.0
642.5,64,54.4578160,18.8619743,-1.0
642.5,65,54.4578160,18.8666626,-1.0
642.5,66,54.4578160,18.8713508,-1.0
642.5,67,54.4578160,18.8760390,-1.0
642.5,68,54.4578160,18.8807273,-1.0
642.5,69,54.4578160,18.8854155,-1.0
642.5,70,54.4578160,18.8901037,-1.0
642.5,71,54.4578160,18.8947920,-1.0
642.5,72,54.4605109,18.8572861,-1.0
642.5,73,54.4605109,18.8619743,-1.0
642.5,74,54.4605109,18.8666626,-1.0
642.5,75,54.4605109,18.8713508,-1.0
642.5,76,54.4605109,18.8760390,-1.0
642.5,77,54.4605109,18.8807273,-1.0
642.5,78,54.4605109,18.8854155,-1.0
642.5,79,54.4605109,18.8901037,-1.0
642.5,80,54.4605109,18.8947920,-1.0
642.5,81,54.4632059,18.8572861,-1.0
642.5,82,54.4632059,18.8619743,-1.0
642.5,83,54.4632059,18.8666626,-1.0
642.5,84,54.4632059,18.8713508,-1.0
642.5,85,54.4632059,18.8760390,-1.0
642.5,86,54.4632059,18.8807273,-1.0
642.5,87,54.4632059,18.8854155,-1.0
642.5,88,54.4632059,18.8901037,-1.0
642.5,89,54.4632059,18.8947920,-1.0
652.5,0,54.4389515,18.8572861,-1.0
652.5,1,54.4389515,18.8619743,-1.0
652.5,2,54.4389515,18.8666626,-1.0
652.5,3,54.4389515,18.8713508,-1.0
652.5,4,54.4389515,18.8760390,-1.0
652.5,5,54.4389515,18.8807273,-1.0
652.5,6,54.4389515,18.8854155,-1.0
652.5,7,54.4389515,18.8901037,-1.0
652.5,8,54.4389515,18.8947920,-1.0
652.5,9,54.4416464,18.8572861,-1.0
652.5,10,54.4416464,18.8619743,-1.0
652.5,11,54.4416464,18.8666626,-1.0
652.5,12,54.4416464,18.8713508,-1.0
652.5,13,54.4416464,18.8760390,-1.0
652.5,14,54.4416464,18.8807273,-1.0
652.5,15,54.4416464,18.8854155,-1.0
652.5,16,54.4416464,18.8901037,-1.0
652.5,17,54.4416464,18.8947920,-1.0
652.5,18,54.4443413,18.8572861,-1.0
652.5,19,54.4443413,18.8619743,-1.0
652.5,20,54.4443413,18.8666626,-1.0
652.5,21,54.4443413,18.8713508,-1.0
652.5,22,54.4443413,18.8760390,-1.0
652.5,23,54.4443413,18.8807273,-1.0
652.5,24,54.4443413,18.8854155,-1.0
652.5,25,54.4443413,18.8901037,-1.0
652.5,26,54.4443413,18.8947920,-1.0
652.5,27,54.4470363,18.8572861,-1.0
652.5,28,54.4470363,18.8619743,-1.0
652.5,29,54.4470363,18.8666626,-1.0
652.5,30,54.4470363,18.8713508,-1.0
652.5,31,54.4470363,18.8760390,-1.0
652.5,32,54.4470363,18.8807273,-1.0
652.5,33,54.4470363,18.8854155,-1.0
652.5,34,54.4470363,18.8901037,-1.0
652.5,35,54.4470363,18.8947920,-1.0
652.5,36,54.4497312,18.8572861,-1.0
652.5,37,54.4497312,18.8619743,-1.0
652.5,38,54.4497312,18.8666626,-1.0
652.5,39,54.4497312,18.8713508,-1.0
652.5,40,54.4497312,18.8760390,-1.0
652.5,41,54.4497312,18.8807273,-1.0
652.5,42,54.4497312,18.8854155,-1.0
652.5,43,54.4497312,18.8901037,-1.0
652.5,44,54.4497312,18.8947920,-1.0
652.5,45,54.4524261,18.8572861,-1.0
652.5,46,54.4524261,18.8619743,-1.0
652.5,47,54.4524261,18.8666626,-1.0
652.5,48,54.4524261,18.8713508,-1.0
652.5,49,54.4524261,18.8760390,-1.0
652.5,50,54.4524261,18.8807273,-1.0
652.5,51,54.4524261,18.8854155,-1.0
652.5,52,54.4524261,18.8901037,-1.0
652.5,53,54.4524261,18.8947920,-1.0
652.5,54,54.4551211,18.8572861,-1.0
652.5,55,54.4551211,18.8619743,-1.0
652.5,56,54.4551211,18.8666626,-1.0
652.5,57,54.4551211,18.8713508,-1.0
652.5,58,54.4551211,18.8760390,-1.0
652.5,59,54.4551211,18.8807273,-1.0
652.5,60,54.4551211,18.8854155,-1.0
652.5,61,54.4551211,18.8901037,-1.0
652.5,62,54.4551211,18.8947920,-1.0
652.5,63,54.4578160,18.8572861,-1.0
652.5,64,54.4578160,18.8619743,-1.0
652.5,65,54.4578160,18.8666626,-1.0
652.5,66,54.4578160,18.8713508,-1.0
652.5,67,54.4578160,18.8760390,-1.0
652.5,68,54.4578160,18.8807273,-1.0
652.5,69,54.4578160,18.8854155,-1.0
652.5,70,54.4578160,18.8901037,-1.0
652.5,71,54.4578160,18.8947920,-1.0
652.5,72,54.4605109,18.8572861,-1.0
652.5,73,54.4605109,18.8619743,-1.0
652.5,74,54.4605109,18.8666626,-1.0
652.5,75,54.4605109,18.8713508,-1.0
652.5,76,54.4605109,18.8760390,-1.0
652.5,77,54.4605109,18.8807273,-1.0
652.5,78,54.4605109,18.8854155,-1.0
652.5,79,54.4605109,18.8901037,-1.0
652.5,80,54.4605109,18.8947920,-1.0
652.5,81,54.4632059,18.8572861,-1.0
652.5,82,54.4632059,18.8619743,-1.0
652.5,83,54.4632059,18.8666626,-1.0
652.5,84,54.4632059,18.8713508,-1.0
652.5,85,54.4632059,18.8760390,-1.0
652.5,86,54.4632059,18.8807273,-1.0
652.5,87,54.4632059,18.8854155,-1.0
652.5,88,54.4632059,18.8901037,-1.0
652.5,89,54.4632059,18.8947920,-1.0
662.5,0,54.4389515,18.8572861,-1.0
662.5,1,54.4389515,18.8619743,-1.0
662.5,2,54.4389515,18.8666626,-1.0
662.5,3,54.4389515,18.8713508,-1.0
662.5,4,54.4389515,18.8760390,-1.0
662.5,5,54.4389515,18.8807273,-1.0
662.5,6,54.4389515,18.8854155,-1.0
662.5,7,54.4389515,18.8901037,-1.0
662.5,8,54.4389515,18.8947920,-1.0
662.5,9,54.4416464,18.8572861,-1.0
662.5,10,54.4416464,18.8619743,-1.0
662.5,11,54.4416464,18.8666626,-1.0
662.5,12,54.4416464,18.8713508,-1.0
662.5,13,54.4416464,18.8760390,-1.0
662.5,14,54.4416464,18.8807273,-1.0
662.5,15,54.4416464,18.8854155,-1.0
662.5,16,54.4416464,18.8901037,-1.0
662.5,17,54.4416464,18.8947920,-1.0
662.5,18,54.4443413,18.8572861,-1.0
662.5,19,54.4443413,18.8619743,-1.0
662.5,20,54.4443413,18.8666626,-1.0
662.5,21,54.4443413,18.8713508,-1.0
662.5,22,54.4443413,18.8760390,-1.0
662.5,23,54.4443413,18.8807273,-1.0
662.5,24,54.4443413,18.8854155,-1.0
662.5,25,54.4443413,18.8901037,-1.0
662.5,26,54.4443413,18.8947920,-1.0
662.5,27,54.4470363,18.8572861,-1.0
662.5,28,54.4470363,18.8619743,-1.0
662.5,29,54.4470363,18.8666626,-1.0
662.5,30,54.4470363,18.8713508,-1.0
662.5,31,54.4470363,18.8760390,-1.0
662.5,32,54.4470363,18.8807273,-1.0
662.5,33,54.4470363,18.8854155,-1.0
662.5,34,54.4470363,18.8901037,-1.0
662.5,35,54.4470363,18.8947920,-1.0
662.5,36,54.4497312,18.8572861,-1.0
662.5,37,54.4497312,18.8619743,-1.0
662.5,38,54.4497312,18.8666626,-1.0
662.5,39,54.4497312,18.8713508,-1.0
662.5,40,54.4497312,18.8760390,-1.0
662.5,41,54.4497312,18.8807273,-1.0
662.5,42,54.4497312,18.8854155,-1.0
662.5,43,54.4497312,18.8901037,-1.0
662.5,44,54.4497312,18.8947920,-1.0
662.5,45,54.4524261,18.8572861,-1.0
662.5,46,54.4524261,18.8619743,-1.0
662.5,47,54.4524261,18.8666626,-1.0
662.5,48,54.4524261,18.8713508,-1.0
662.5,49,54.4524261,18.8760390,-1.0
662.5,50,54.4524261,18.8807273,-1.0
662.5,51,54.4524261,18.8854155,-1.0
662.5,52,54.4524261,18.8901037,-1.0
662.5,53,54.4524261,18.8947920,-1.0
662.5,54,54.4551211,18.8572861,-1.0
662.5,55,54.4551211,18.8619743,-1.0
662.5,56,54.4551211,18.8666626,-1.0
662.5,57,54.4551211,18.8713508,-1.0
662.5,58,54.4551211,18.8760390,-1.0
662.5,59,54.4551211,18.8807273,-1.0
662.5,60,54.4551211,18.8854155,-1.0
662.5,61,54.4551211,18.8901037,-1.0
662.5,62,54.4551211,18.8947920,-1.0
662.5,63,54.4578160,18.8572861,-1.0
662.5,64,54.4578160,18.8619743,-1.0
662.5,65,54.4578160,18.8666626,-1.0
662.5,66,54.4578160,18.8713508,-1.0
662.5,67,54.4578160,18.8760390,-1.0
662.5,68,54.4578160,18.8807273,-1.0
662.5,69,54.4578160,18.8854155,-1.0
662.5,70,54.4578160,18.8901037,-1.0
662.5,71,54.4578160,18.8947920,-1.0
662.5,72,54.4605109,18.8572861,-1.0
662.5,73,54.4605109,18.8619743,-1.0
662.5,74,54.4605109,18.8666626,-1.0
662.5,75,54.4605109,18.8713508,-1.0
662.5,76,54.4605109,18.8760390,-1.0
662.5,77,54.4605109,18.8807273,-1.0
662.5,78,54.4605109,18.8854155,-1.0
662.5,79,54.4605109,18.8901037,-1.0
662.5,80,54.4605109,18.8947920,-1.0
662.5,81,54.4632059,18.8572861,-1.0
662.5,82,54.4632059,18.8619743,-1.0
662.5,83,54.4632059,18.8666626,-1.0
662.5,84,54.4632059,18.8713508,-1.0
662.5,85,54.4632059,18.8760390,-1.0
662.5,86,54.4632059,18.8807273,-1.0
662.5,87,54.4632059,18.8854155,-1.0
662.5,88,54.4632059,18.8901037,-1.0
662.5,89,54.4632059,18.8947920,-1.0
672.5,0,54.4389515,18.8572861,-1.0
672.5,1,54.4389515,18.8619743,-1.0
672.5,2,54.4389515,18.8666626,-1.0
672.5,3,54.4389515,18.8713508,-1.0
672.5,4,54.4389515,18.8760390,-1.0
672.5,5,54.4389515,18.8807273,-1.0
672.5,6,54.4389515,18.8854155,-1.0
672.5,7,54.4389515,18.8901037,-1.0
672.5,8,54.4389515,18.8947920,-1.0
672.5,9,54.4416464,18.8572861,-1.0
672.5,10,54.4416464,18.8619743,-1.0
672.5,11,54.4416464,18.8666626,-1.0
672.5,12,54.4416464,18.8713508,-1.0
672.5,13,54.4416464,18.8760390,-1.0
672.5,14,54.4416464,18.8807273,-1.0
672.5,15,54.4416464,18.8854155,-1.0
672.5,16,54.4416464,18.8901037,-1.0
672.5,17,54.4416464,18.8947920,-1.0
672.5,18,54.4443413,18.8572861,-1.0
672.5,19,54.4443413,18.8619743,-1.0
672.5,20,54.4443413,18.8666626,-1.0
672.5,21,54.4443413,18.8713508,-1.0
672.5,22,54.4443413,18.8760390,-1.0
672.5,23,54.4443413,18.8807273,-1.0
672.5,24,54.4443413,18.8854155,-1.0
672.5,25,54.4443413,18.8901037,-1.0
672.5,26,54.4443413,18.8947920,-1.0
672.5,27,54.4470363,18.8572861,-1.0
672.5,28,54.4470363,18.8619743,-1.0
672.5,29,54.4470363,18.8666626,-1.0
672.5,30,54.4470363,18.8713508,-1.0
672.5,31,54.4470363,18.8760390,-1.0
672.5,32,54.4470363,18.8807273,-1.0
672.5,33,54.4470363,18.8854155,-1.0
672.5,34,54.4470363,18.8901037,-1.0
672.5,35,54.4470363,18.8947920,-1.0
672.5,36,54.4497312,18.8572861,-1.0
672.5,37,54.4497312,18.8619743,-1.0
672.5,38,54.4497312,18.8666626,-1.0
672.5,39,54.4497312,18.8713508,-1.0
672.5,40,54.4497312,18.8760390,-1.0
672.5,41,54.4497312,18.8807273,-1.0
672.5,42,54.4497312,18.8854155,-1.0
672.5,43,54.4497312,18.8901037,-1.0
672.5,44,54.4497312,18.8947920,-1.0
672.5,45,54.4524261,18.8572861,-1.0
672.5,46,54.4524261,18.8619743,-1.0
672.5,47,54.4524261,18.8666626,-1.0
672.5,48,54.4524261,18.8713508,-1.0
672.5,49,54.4524261,18.8760390,-1.0
672.5,50,54.4524261,18.8807273,-1.0
672.5,51,54.4524261,18.8854155,-1.0
672.5,52,54.4524261,18.8901037,-1.0
672.5,53,54.4524261,18.8947920,-1.0
672.5,54,54.4551211,18.8572861,-1.0
672.5,55,54.4551211,18.8619743,-1.0
672.5,56,54.4551211,18.8666626,-1.0
672.5,57,54.4551211,18.8713508,-1.0
672.5,58,54.4551211,18.8760390,-1.0
672.5,59,54.4551211,18.8807273,-1.0
672.5,60,54.4551211,18.8854155,-1.0
672.5,61,54.4551211,18.8901037,-1.0
672.5,62,54.4551211,18.8947920,-1.0
672.5,63,54.4578160,18.8572861,-1.0
672.5,64,54.4578160,18.8619743,-1.0
672.5,65,54.4578160,18.8666626,-1.0
672.5,66,54.4578160,18.8713508,-1.0
672.5,67,54.4578160,18.8760390,-1.0
672.5,68,54.4578160,18.8807273,-1.0
672.5,69,54.4578160,18.8854155,-1.0
672.5,70,54.4578160,18.8901037,-1.0
672.5,71,54.4578160,18.8947920,-1.0
672.5,72,54.4605109,18.8572861,-1.0
672.5,73,54.4605109,18.8619743,-1.0
672.5,74,54.4605109,18.8666626,-1.0
672.5,75,54.4605109,18.8713508,-1.0
672.5,76,54.4605109,18.8760390,-1.0
672.5,77,54.4605109,18.8807273,-1.0
672.5,78,54.4605109,18.8854155,-1.0
672.5,79,54.4605109,18.8901037,-1.0
672.5,80,54.4605109,18.8947920,-1.0
672.5,81,54.4632059,18.8572861,-1.0
672.5,82,54.4632059,18.8619743,-1.0
672.5,83,54.4632059,18.8666626,-1.0
672.5,84,54.4632059,18.8713508,-1.0
672.5,85,54.4632059,18.8760390,-1.0
672.5,86,54.4632059,18.8807273,-1.0
672.5,87,54.4632059,18.8854155,-1.0
672.5,88,54.4632059,18.8901037,-1.0
672.5,89,54.4632059,18.8947920,-1.0
682.6,0,54.4389515,18.8572861,-1.0
682.6,1,54.4389515,18.8619743,-1.0
682.6,2,54.4389515,18.8666626,-1.0
682.6,3,54.4389515,18.8713508,-1.0
682.6,4,54.4389515,18.8760390,-1.0
682.6,5,54.4389515,18.8807273,-1.0
682.6,6,54.4389515,18.8854155,-1.0
682.6,7,54.4389515,18.8901037,-1.0
682.6,8,54.4389515,18.8947920,-1.0
682.6,9,54.4416464,18.8572861,-1.0
682.6,10,54.4416464,18.8619743,-1.0
682.6,11,54.4416464,18.8666626,-1.0
682.6,12,54.4416464,18.8713508,-1.0
682.6,13,54.4416464,18.8760390,-1.0
682.6,14,54.4416464,18.8807273,-1.0
682.6,15,54.4416464,18.8854155,-1.0
682.6,16,54.4416464,18.8901037,-1.0
682.6,17,54.4416464,18.8947920,-1.0
682.6,18,54.4443413,18.8572861,-1.0
682.6,19,54.4443413,18.8619743,-1.0
682.6,20,54.4443413,18.8666626,-1.0
682.6,21,54.4443413,18.8713508,-1.0
682.6,22,54.4443413,18.8760390,-1.0
682.6,23,54.4443413,18.8807273,-1.0
682.6,24,54.4443413,18.8854155,-1.0
682.6,25,54.4443413,18.8901037,-1.0
682.6,26,54.4443413,18.8947920,-1.0
682.6,27,54.4470363,18.8572861,-1.0
682.6,28,54.4470363,18.8619743,-1.0
682.6,29,54.4470363,18.8666626,-1.0
682.6,30,54.4470363,18.8713508,-1.0
682.6,31,54.4470363,18.8760390,-1.0
682.6,32,54.4470363,18.8807273,-1.0
682.6,33,54.4470363,18.8854155,-1.0
682.6,34,54.4470363,18.8901037,-1.0
682.6,35,54.4470363,18.8947920,-1.0
682.6,36,54.4497312,18.8572861,-1.0
682.6,37,54.4497312,18.8619743,-1.0
682.6,38,54.4497312,18.8666626,-1.0
682.6,39,54.4497312,18.8713508,-1.0
682.6,40,54.4497312,18.8760390,-1.0
682.6,41,54.4497312,18.8807273,-1.0
682.6,42,54.4497312,18.8854155,-1.0
682.6,43,54.4497312,18.8901037,-1.0
682.6,44,54.4497312,18.8947920,-1.0
682.6,45,54.4524261,18.8572861,-1.0
682.6,46,54.4524261,18.8619743,-1.0
682.6,47,54.4524261,18.8666626,-1.0
682.6,48,54.4524261,18.8713508,-1.0
682.6,49,54.4524261,18.8760390,-1.0
682.6,50,54.4524261,18.8807273,-1.0
682.6,51,54.4524261,18.8854155,-1.0
682.6,52,54.4524261,18.8901037,-1.0
682.6,53,54.4524261,18.8947920,-1.0
682.6,54,54.4551211,18.8572861,-1.0
682.6,55,54.4551211,18.8619743,-1.0
682.6,56,54.4551211,18.8666626,-1.0
682.6,57,54.4551211,18.8713508,-1.0
682.6,58,54.4551211,18.8760390,-1.0
682.6,59,54.4551211,18.8807273,-1.0
682.6,60,54.4551211,18.8854155,-1.0
682.6,61,54.4551211,18.8901037,-1.0
682.6,62,54.4551211,18.8947920,-1.0
682.6,63,54.4578160,18.8572861,-1.0
682.6,64,54.4578160,18.8619743,-1.0
682.6,65,54.4578160,18.8666626,-1.0
682.6,66,54.4578160,18.8713508,-1.0
682.6,67,54.4578160,18.8760390,-1.0
682.6,68,54.4578160,18.8807273,-1.0
682.6,69,54.4578160,18.8854155,-1.0
682.6,70,54.4578160,18.8901037,-1.0
682.6,71,54.4578160,18.8947920,-1.0
682.6,72,54.4605109,18.8572861,-1.0
682.6,73,54.4605109,18.8619743,-1.0
682.6,74,54.4605109,18.8666626,-1.0
682.6,75,54.4605109,18.8713508,-1.0
682.6,76,54.4605109,18.8760390,-1.0
682.6,77,54.4605109,18.8807273,-1.0
682.6,78,54.4605109,18.8854155,-1.0
682.6,79,54.4605109,18.8901037,-1.0
682.6,80,54.4605109,18.8947920,-1.0
682.6,81,54.4632059,18.8572861,-1.0
682.6,82,54.4632059,18.8619743,-1.0
682.6,83,54.4632059,18.8666626,-1.0
682.6,84,54.4632059,18.8713508,-1.0
682.6,85,54.4632059,18.8760390,-1.0
682.6,86,54.4632059,18.8807273,-1.0
682.6,87,54.4632059,18.8854155,-1.0
682.6,88,54.4632059,18.8901037,-1.0
682.6,89,54.4632059,18.8947920,-1.0
692.6,0,54.4389515,18.8572861,-1.0
692.6,1,54.4389515,18.8619743,-1.0
692.6,2,54.4389515,18.8666626,-1.0
692.6,3,54.4389515,18.8713508,-1.0
692.6,4,54.4389515,18.8760390,-1.0
692.6,5,54.4389515,18.8807273,-1.0
692.6,6,54.4389515,18.8854155,-1.0
692.6,7,54.4389515,18.8901037,-1.0
692.6,8,54.4389515,18.8947920,-1.0
692.6,9,54.4416464,18.8572861,-1.0
692.6,10,54.4416464,18.8619743,-1.0
692.6,11,54.4416464,18.8666626,-1.0
692.6,12,54.4416464,18.8713508,-1.0
692.6,13,54.4416464,18.8760390,-1.0
692.6,14,54.4416464,18.8807273,-1.0
692.6,15,54.4416464,18.8854155,-1.0
692.6,16,54.4416464,18.8901037,-1.0
692.6,17,54.4416464,18.8947920,-1.0
692.6,18,54.4443413,18.8572861,-1.0
692.6,19,54.4443413,18.8619743,-1.0
692.6,20,54.4443413,18.8666626,-1.0
692.6,21,54.4443413,18.8713508,-1.0
692.6,22,54.4443413,18.8760390,-1.0
692.6,23,54.4443413,18.8807273,-1.0
692.6,24,54.4443413,18.8854155,-1.0
692.6,25,54.4443413,18.8901037,-1.0
692.6,26,54.4443413,18.8947920,-1.0
692.6,27,54.4470363,18.8572861,-1.0
692.6,28,54.4470363,18.8619743,-1.0
692.6,29,54.4470363,18.8666626,-1.0
692.6,30,54.4470363,18.8713508,-1.0
692.6,31,54.4470363,18.8760390,-1.0
692.6,32,54.4470363,18.8807273,-1.0
692.6,33,54.4470363,18.8854155,-1.0
692.6,34,54.4470363,18.8901037,-1.0
692.6,35,54.4470363,18.8947920,-1.0
692.6,36,54.4497312,18.8572861,-1.0
692.6,37,54.4497312,18.8619743,-1.0
692.6,38,54.4497312,18.8666626,-1.0
